,ASN,CustomerName,CustomerNumber,CustomerSpecific,CustomerType,Ip Address,Number of IpAddress,Order Number,Product Type,ProductClass,RD,RT EXPORT,RT IMPORT,Remark,Sequence Number,ShipToAddress,Status,Subnet Mask,Subnet Type,VRF Name,missingReason,normalizedAccountJoinKey,normalizedServiceJoinKey
,0,Hail National Company for Health Services Closed Shareholding Co,40672,,CORP,87.101.228.192,4,11011891,BDI,BDI(1:2),,,,,6,"Saudi German Hospital Hail .,Northern,Hail",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11011891 and CustomerNumber->ACCOUNT_NUMBER=40672.,40672,11011891
,0,Saudi Germani Hospital - Jeddah,10606,,CORP,87.101.152.120,4,11012051,BDI,BDI(1:1),,,,,17,"jeddah1 -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012051 and CustomerNumber->ACCOUNT_NUMBER=10606.,10606,11012051
,0,Saudi Germani Hospital - Jeddah,10606,,CORP,87.101.243.216,8,11012051,BDI,BDI(1:1),,,,,24,"jeddah1 -,Western,Jeddah",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012051 and CustomerNumber->ACCOUNT_NUMBER=10606.,10606,11012051
,0,Saudi German Hospital - Dammam,61937,,CORP,5.42.236.32,8,11012061,BDI,BDI(1:1),,,,,37,"Dammam -,Eastern,Dammam",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012061 and CustomerNumber->ACCOUNT_NUMBER=61937.,61937,11012061
,0,Saudi German Hospital - Dammam,61937,,CORP,87.101.205.72,4,11012061,BDI,BDI(1:1),,,,,10,"Dammam -,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012061 and CustomerNumber->ACCOUNT_NUMBER=61937.,61937,11012061
,0,Meshwar United Company to serve meals,62178,,CORP,37.76.224.200,8,11012241,BDI,BDI(1:4),,,,,37,"1st St, Thuqbah Al Khobar 8924,Eastern,Khober",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012241 and CustomerNumber->ACCOUNT_NUMBER=62178.,62178,11012241
,0,"Radisson Blu Hotel, Buraydah",54255,,CORP,5.42.224.36,4,11012431,BDI,BDI(1:4),,,,,36,"Radisson Blu Buraidah--------- 26 24 18.20 , 43 54 47.11------------------------ 210,Central,Buraydah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012431 and CustomerNumber->ACCOUNT_NUMBER=54255.,54255,11012431
,0,Awfar Tajeer,62155,,CORP,5.42.224.60,4,11012491,BDI,BDI(1:4),,,,,36,"Al Muhammadiyah Dammam ,,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012491 and CustomerNumber->ACCOUNT_NUMBER=62155.,62155,11012491
,0,Awfar Tajeer,62155,,CORP,5.42.224.148,4,11012491,BDI,BDI(1:4),,,,,36,"Al Muhammadiyah Dammam ,,Eastern,Dammam",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11012491 and CustomerNumber->ACCOUNT_NUMBER=62155.,62155,11012491
,0,Jones Engineering Project Stingray,61957,,CORP,87.101.216.0,4,11014191,BDI,BDI(1:1),,,,,12,"Project Stingray x,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11014191 and CustomerNumber->ACCOUNT_NUMBER=61957.,61957,11014191
,0,General Contracting and Operation and Maintenance(PDM),62416,,CORP,87.101.155.76,4,11014671,BDI,BDI(1:2),,,,,1,"Kind Abdullah ST.( 24.723751N 46.653240E) 00,Central,Riyadh 00,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11014671 and CustomerNumber->ACCOUNT_NUMBER=62416.,62416,11014671
,0,Rosen,61421,,CORP,5.42.241.16,16,11014831,BDI,BDI(1:1),,,,,72,"26.2965393,50.1597034,Dharan Techno Valley .,Eastern,Khober",Reserved,255.255.255.240,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11014831 and CustomerNumber->ACCOUNT_NUMBER=61421.,61421,11014831
,0,Rosen,61421,,CORP,5.42.244.156,4,11014831,BDI,BDI(1:1),,,,,43,"26.2965393,50.1597034,Dharan Techno Valley .,Eastern,Khober",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11014831 and CustomerNumber->ACCOUNT_NUMBER=61421.,61421,11014831
,0,Global Financial Digital Solution Co. (Neoleap),62459,,,87.101.205.168,4,11015201,BDI,BDI(1:1),,,,,10,"Neoleap in Mobily Malaga(2),  24.818160, 46.608459 1,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11015201 and CustomerNumber->ACCOUNT_NUMBER=62459.,62459,11015201
,0,Global Financial Digital Solution Co. (Neoleap),62459,,,5.42.238.232,8,11015201,BDI,BDI(1:1),,,,,39,"Neoleap in Mobily Malaga(2),  24.818160, 46.608459 1,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11015201 and CustomerNumber->ACCOUNT_NUMBER=62459.,62459,11015201
,0,Ayman Mohamed Salem Factory Co.,60587,,CORP,5.42.233.216,4,11017771,BDI,BDI(1:1),,,,,34,"Industrial City 2 -,Western,Jeddah",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11017771 and CustomerNumber->ACCOUNT_NUMBER=60587.,60587,11017771
,0,Cloud Food company Limited,62583,,CORP,87.101.248.28,4,11017821,BDI,BDI(1:4),,,,,1,"qurtuba office -----24.825402600918753, 46.74872669741531------------ 210,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11017821 and CustomerNumber->ACCOUNT_NUMBER=62583.,62583,11017821
,0,Rakaya Industrial Company,62615,,CORP,87.101.176.164,4,11017911,BDI,BDI(1:4),,,,,8,"Rakaya .,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11017911 and CustomerNumber->ACCOUNT_NUMBER=62615.,62615,11017911
,0,Thoq-Alkhayalah,62735,,CORP,87.101.143.36,4,11018911,BDI,BDI(1:4),,,,,11,"Al Rass Rawda District Qaseem 123,Central,Buraydah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11018911 and CustomerNumber->ACCOUNT_NUMBER=62735.,62735,11018911
,0,HILTON JEDDAH,38748,,CORP,87.101.233.32,32,11018931,BDI,BDI(1:4),,,,,2,"HILTON JEDDAH -,Western,Jeddah",Reserved,255.255.255.224,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11018931 and CustomerNumber->ACCOUNT_NUMBER=38748.,38748,11018931
,0,HILTON JEDDAH,38748,,CORP,87.101.248.48,16,11018931,BDI,BDI(1:4),,,,,1,"HILTON JEDDAH -,Western,Jeddah",Reserved,255.255.255.240,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=11018931 and CustomerNumber->ACCOUNT_NUMBER=38748.,38748,11018931
,0,HILTON JEDDAH,38748,,CORP,87.101.248.224,4,11018931,BDI,BDI(1:4),,,,,1,"HILTON JEDDAH -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11018931 and CustomerNumber->ACCOUNT_NUMBER=38748.,38748,11018931
,0,Saud Ali AlYami General Contracting  and  Trading Company,62578,,CORP,87.101.232.8,4,11019291,BDI,BDI(1:4),,,,,3,"Industrial Area 3 .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11019291 and CustomerNumber->ACCOUNT_NUMBER=62578.,62578,11019291
,0,Ayan for Commerce  and  Industry Co.,55877,,CORP,5.42.238.172,4,11019541,BDI,BDI(1:1),,,,,39,"New 3Rrd Industrial Area 21.153019 39.402347 -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11019541 and CustomerNumber->ACCOUNT_NUMBER=55877.,55877,11019541
,0,Afaq Al Mashaer Hotel,62756,,CORP,5.42.246.64,4,11020541,BDI,BDI(1:4),,,,,38,"Masjid Haram Road 4408,Western,Mecca",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11020541 and CustomerNumber->ACCOUNT_NUMBER=62756.,62756,11020541
,0,The National Petrochemical Industrial Co,39292,,CORP,87.101.182.72,4,11020591,BDI,BDI(1:1),,,,,8,"Yanbu Factory .,Western,Yanbu",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11020591 and CustomerNumber->ACCOUNT_NUMBER=39292.,39292,11020591
,0,Branch of NOV Saudi Arabia Ltd,62288,,CORP,87.101.224.240,8,11021201,BDI,BDI(1:1),,,,,13,"26.4479864,50.1947977   ,ISE MENA Port Khalidiyah Dammam -,Eastern,Dammam",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11021201 and CustomerNumber->ACCOUNT_NUMBER=62288.,62288,11021201
,0,Saudi Investment and Marketing Group Ltd (SIGMAC),62849,,CORP,37.76.255.16,8,11021321,BDI,BDI(1:4),,,,,39,"BAYAN Street, Riverra Compound .,Eastern,Khober",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11021321 and CustomerNumber->ACCOUNT_NUMBER=62849.,62849,11021321
,0,SICIM SAUDI ARABIA,59659,,CORP,37.76.253.72,8,11021531,BDI,BDI(1:1),,,,,54,"TAMIMI HAWYAH CAMP ||  24.960841,49.440703 .,Eastern,Al Hufuf",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11021531 and CustomerNumber->ACCOUNT_NUMBER=59659.,59659,11021531
,0,SICIM SAUDI ARABIA,59659,,CORP,5.42.233.200,4,11021531,BDI,BDI(1:1),,,,,34,"TAMIMI HAWYAH CAMP ||  24.960841,49.440703 .,Eastern,Al Hufuf",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11021531 and CustomerNumber->ACCOUNT_NUMBER=59659.,59659,11021531
,0,Madinah Hilton,41833,,CORP,37.76.248.240,16,11021981,BDI,BDI(1:2),,,,,7,"Madinah Hiltom 223454,Western,Medina",Reserved,255.255.255.240,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11021981 and CustomerNumber->ACCOUNT_NUMBER=41833.,41833,11021981
,0,Concorde Hotels ( Azem Dhaub LTD),50077,,CORP,5.42.248.200,4,11022481,BDI,BDI(1:1),,,,,47,"Aziziya Makkah -,Western,Mecca",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11022481 and CustomerNumber->ACCOUNT_NUMBER=50077.,50077,11022481
,0,Global Technologies,62410,,CORP,37.76.233.184,8,11023401,BDI,BDI(1:1),,,,,59,"Olaya St. 1,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11023401 and CustomerNumber->ACCOUNT_NUMBER=62410.,62410,11023401
,0,Global Technologies,62410,,CORP,87.101.143.148,4,11023401,BDI,BDI(1:4),,,,,11,"Olaya St. 1,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11023401 and CustomerNumber->ACCOUNT_NUMBER=62410.,62410,11023401
,0,Saudi German Hospital- Abha,63055,,CORP,87.101.187.228,4,11024371,BDI,BDI(1:1),,,,,21,"Ø´Ø§Ø±Ø¹ Ø¥Ø¨Ø±Ø§Ù‡ÙŠÙ… Ø§Ù„Ø­Ø¯ÙŠØ«ÙŠ  Shamasan Abha 62521 -,Southern,Abha",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11024371 and CustomerNumber->ACCOUNT_NUMBER=63055.,63055,11024371
,0,Baker Petrolite Saudi Co.,63377,,CORP,87.101.205.152,4,11026931,BDI,BDI(1:1),,,,,10,"2nd Industrial City 8321,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11026931 and CustomerNumber->ACCOUNT_NUMBER=63377.,63377,11026931
,0,Ministry of Investment Saudi Arabia,1438,,,87.101.212.32,32,11027241,BDI,BDI(1:1),,,,,120,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.224,LAN5,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,87.101.212.64,16,11027241,BDI,BDI(1:1),,,,,120,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.240,LAN6,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,5.42.227.88,8,11027241,BDI,BDI(1:1),,,,,29,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.248,LAN4,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,128.127.225.180,4,11027241,BDI,BDI(1:1),,,,,115,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.252,LAN7,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,37.76.253.192,32,11027241,BDI,BDI(1:1),,,,,54,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.224,LAN3,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,87.101.176.172,4,11027241,BDI,BDI(1:4),,,,,8,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,87.101.176.176,8,11027241,BDI,BDI(1:4),,,,,8,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,Ministry of Investment Saudi Arabia,1438,,,87.101.154.240,8,11027241,BDI,BDI(1:4),,,,,9,"Al-Imam Mohammed Bin Saud Rd, Cross Turki AlAwal Rd, ITCC Camp 5927,Central,Riyadh",Reserved,255.255.255.248,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027241 and CustomerNumber->ACCOUNT_NUMBER=1438.,1438,11027241
,0,ABDAL HUMAN RESOURCES,62706,,CORP,37.76.253.124,4,11027781,BDI,BDI(1:1),,,,,54,"Al Wadi District -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027781 and CustomerNumber->ACCOUNT_NUMBER=62706.,62706,11027781
,0,ABDAL HUMAN RESOURCES,62706,,CORP,37.76.232.176,4,11027782,BDI,BDI(1:1),,,,,58,"Al Wadi District -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027782 and CustomerNumber->ACCOUNT_NUMBER=62706.,62706,11027782
,0,ABDAL HUMAN RESOURCES,62706,,CORP,37.76.232.60,4,11027783,BDI,BDI(1:1),,,,,58,"Al Wadi District -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11027783 and CustomerNumber->ACCOUNT_NUMBER=62706.,62706,11027783
,0,Hilton Garden Inn (Olaya),35825,,CORP,5.42.252.28,4,11029061,BDI,BDI(1:1),,,,,51,"Olaya 45234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11029061 and CustomerNumber->ACCOUNT_NUMBER=35825.,35825,11029061
,0,Hilton Garden Inn (Olaya),35825,,CORP,5.42.252.192,4,11029061,BDI,BDI(1:1),,,,,51,"Olaya 45234,Central,Riyadh",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11029061 and CustomerNumber->ACCOUNT_NUMBER=35825.,35825,11029061
,0,Double Tree By Hilton-Murooj,31970,,CORP,87.101.152.24,8,11029071,BDI,BDI(1:1),,,,,17,"DOUBLETREE BY HILTON  Al Mooroj 4933,Central,Riyadh",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11029071 and CustomerNumber->ACCOUNT_NUMBER=31970.,31970,11029071
,0,Boutiqaat,63334,,CORP,87.101.242.248,4,11030181,BDI,BDI(1:1),,,,,25,"Riyadh Front (24.84543614028971, 46.73508619741693) 00,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11030181 and CustomerNumber->ACCOUNT_NUMBER=63334.,63334,11030181
,0,GULF INDUSTRIAL GROUP,58129,,CORP,87.101.242.16,4,11030371,BDI,BDI(1:1),,,,,25,"Al Mahgar -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11030371 and CustomerNumber->ACCOUNT_NUMBER=58129.,58129,11030371
,0,GULF INDUSTRIAL GROUP,58129,,CORP,37.76.245.104,8,11030371,BDI,BDI(1:1),,,,,65,"Al Mahgar -,Western,Jeddah",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11030371 and CustomerNumber->ACCOUNT_NUMBER=58129.,58129,11030371
,0,Radisson Hotel Jeddah  branch of mubarakia hotel,63665,,CORP,87.101.233.24,4,11031061,BDI,BDI(1:4),,,,,2,"Radisson blu jeddah - -----21.518401640333312 , 39.181935157391244--------- 210,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031061 and CustomerNumber->ACCOUNT_NUMBER=63665.,63665,11031061
,0,Radisson Hotel Jeddah  branch of mubarakia hotel,63665,,CORP,5.149.134.168,4,11031061,BDI,BDI(1:4),,,,,43,"Radisson blu jeddah - -----21.518401640333312 , 39.181935157391244--------- 210,Western,Jeddah",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031061 and CustomerNumber->ACCOUNT_NUMBER=63665.,63665,11031061
,0,Yanbu Cement Co.,51595,,CORP,87.101.251.232,4,11031491,BDI,BDI(1:1),,,,,27,"Hail Street -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031491 and CustomerNumber->ACCOUNT_NUMBER=51595.,51595,11031491
,0,ArrMaz Gulf Chemicals LTD,60244,,CORP,87.101.130.128,4,11031531,BDI,BDI(1:1),,,,,1,"Madinat Al Ummal 16th St. .,Eastern,Khober",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031531 and CustomerNumber->ACCOUNT_NUMBER=60244.,60244,11031531
,0,ArrMaz Gulf Chemicals LTD,60244,,CORP,87.101.130.176,8,11031531,BDI,BDI(1:1),,,,,1,"Madinat Al Ummal 16th St. .,Eastern,Khober",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031531 and CustomerNumber->ACCOUNT_NUMBER=60244.,60244,11031531
,0,Attieh Trading Company Ltd,32411,,CORP,5.149.134.172,4,11031801,BDI,BDI(1:4),,,,,43,"Industrial Area Ph5 -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031801 and CustomerNumber->ACCOUNT_NUMBER=32411.,32411,11031801
,0,Ministry of Culture (RSIFF),61865,,CORP,87.101.216.72,4,11031901,BDI,BDI(1:1),,,,,12,"Quartz building -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031901 and CustomerNumber->ACCOUNT_NUMBER=61865.,61865,11031901
,0,KRONES Middle East Maintenance. Co.,63476,,CORP,87.101.130.172,4,11031971,BDI,BDI(1:1),,,,,1,"Al Mather st ( 24.68140280505988, 46.707243645410145  ) 00,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031971 and CustomerNumber->ACCOUNT_NUMBER=63476.,63476,11031971
,0,KRONES Middle East Maintenance. Co.,63476,,CORP,87.101.130.184,8,11031971,BDI,BDI(1:1),,,,,1,"Al Mather st ( 24.68140280505988, 46.707243645410145  ) 00,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11031971 and CustomerNumber->ACCOUNT_NUMBER=63476.,63476,11031971
,0,Crown Plaza Hotel,37577,,CORP,87.101.132.0,8,11032151,BDI,BDI(1:4),,,,,44,"Cornich Street 123,Western,Jeddah",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11032151 and CustomerNumber->ACCOUNT_NUMBER=37577.,37577,11032151
,0,Astellas Pharma International B.V.,60827,,CORP,87.101.130.140,4,11032231,BDI,BDI(1:1),,,,,1,"Riyadh - Olaya St, Al Olaya (24.698284291988532, 46.6839733) 1,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11032231 and CustomerNumber->ACCOUNT_NUMBER=60827.,60827,11032231
,0,Saudi MK Cabling Systems Protection Ltd.,63794,,CORP,5.149.134.216,4,11033041,BDI,BDI(1:4),,,,,43,"27.07298119375779, 49.552837953201816 -,Eastern,Al Jubail",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11033041 and CustomerNumber->ACCOUNT_NUMBER=63794.,63794,11033041
,0,SICIM SAUDI ARABIA,59659,,CORP,87.101.130.168,4,11033251,BDI,BDI(1:1),,,,,1,"TAMIMI HAWYAH CAMP ||  24.960841,49.440703 .,Eastern,Al Hufuf",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11033251 and CustomerNumber->ACCOUNT_NUMBER=59659.,59659,11033251
,0,SICIM SAUDI ARABIA,59659,,CORP,87.101.137.192,8,11033251,BDI,BDI(1:1),,,,,3,"TAMIMI HAWYAH CAMP ||  24.960841,49.440703 .,Eastern,Al Hufuf",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11033251 and CustomerNumber->ACCOUNT_NUMBER=59659.,59659,11033251
,0,Gulf International Bank,24979,,,87.101.227.84,4,11033481,BDI,BDI(1:1),,,,,19,"Granada Business Park 0,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11033481 and CustomerNumber->ACCOUNT_NUMBER=24979.,24979,11033481
,0,Air Products PLC,36155,,CORP,37.76.238.48,4,11034911,BDI,BDI(1:1),,,,,61,"HIDC Neom UP|| 27.597389, 35.540944 .,Northern,Tabuk",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11034911 and CustomerNumber->ACCOUNT_NUMBER=36155.,36155,11034911
,0,Al-Modyaf Diamond Tourism Company,62429,,CORP,87.101.183.252,4,11035131,BDI,BDI(1:4),,,,,7,"Ajyad Street Haram Opposite King Abdul Aziz Gate -,Western,Mecca",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11035131 and CustomerNumber->ACCOUNT_NUMBER=62429.,62429,11035131
,0,Tamimi Markets,60686,,,87.101.197.200,4,11035171,BDI,BDI(1:1),,,,,9,"S508 || 21.604750, 39.196667 .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11035171 and CustomerNumber->ACCOUNT_NUMBER=60686.,60686,11035171
,0,FEOL Machines and Equipment Company,63973,,CORP,87.101.205.100,4,11035741,BDI,BDI(1:1),,,,,10,"26.9803151,49.6319365-Jubail -,Eastern,Al Jubail",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11035741 and CustomerNumber->ACCOUNT_NUMBER=63973.,63973,11035741
,0,Elopak Packaging Company LLC,63943,,CORP,87.101.130.164,4,11035842,BDI,BDI(1:1),,,,,1,"First Industrial Area || 26.406727, 50.134914 .,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11035842 and CustomerNumber->ACCOUNT_NUMBER=63943.,63943,11035842
,0,alvarez and marsal,64000,,CORP,5.42.249.136,4,11036031,BDI,BDI(1:1),,,,,48,"King Abdullah, Financial District,      24.763168795352502, 46.63861997058086 192338,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11036031 and CustomerNumber->ACCOUNT_NUMBER=64000.,64000,11036031
,0,Dar Al Arkan,63723,,CORP,37.76.232.24,8,11036871,BDI,BDI(1:1),,,,,58,"( 21.658992N  39.110514E 00,Western,Jeddah",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11036871 and CustomerNumber->ACCOUNT_NUMBER=63723.,63723,11036871
,0,Dar Al Arkan,63723,,CORP,87.101.181.88,4,11036871,BDI,BDI(1:1),,,,,7,"( 21.658992N  39.110514E 00,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11036871 and CustomerNumber->ACCOUNT_NUMBER=63723.,63723,11036871
,0,Retaj Hotel,40184,,CORP,87.101.183.220,4,11036951,BDI,BDI(1:4),,,,,7,"Azizyah -,Western,Mecca",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11036951 and CustomerNumber->ACCOUNT_NUMBER=40184.,40184,11036951
,0,RIDISSON BLU-Jizan,51019,,CORP,5.42.246.156,4,11039781,BDI,BDI(1:4),,,,,38,"RIDISSON BLU ,Jizan 1234,Southern,Jizan",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11039781 and CustomerNumber->ACCOUNT_NUMBER=51019.,51019,11039781
,0,RIDISSON BLU-Jizan,51019,,CORP,87.101.132.24,4,11039782,BDI,BDI(1:4),,,,,44,"RIDISSON BLU ,Jizan 1234,Southern,Jizan",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=11039782 and CustomerNumber->ACCOUNT_NUMBER=51019.,51019,11039782
